logical_flow,size_bytes,n_pkts,tx_first_s,tx_last_s
2312,828823,553,33744470.747529082,33744470.751003213
2313,6590749,4394,33744470.751011491,33744470.778352745
2314,59338,40,33744470.778358005,33744470.778619543
2315,238744,160,33744470.778623305,33744470.779617742
2316,79930,54,33744470.779621795,33744470.779994279
2317,173233,116,33744470.779998429,33744470.780712292
2318,717157,479,33744470.780716583,33744470.783662587
2319,16926,12,33744470.783667110,33744470.783740953
2320,2345,2,33744470.783744581,33744470.783757418
2321,5964,4,33744470.783760577,33744470.783785127
2322,1926,2,33744470.783788390,33744470.783801258
2323,111108,75,33744470.783804581,33744470.784265064
2324,30793,21,33744470.784269370,33744470.784417197
2325,1798092,1199,33744470.784420751,33744470.792056583
2326,11793,8,33744470.792061433,33744470.792110786
2327,10025,7,33744470.792115241,33744470.792162292
2328,3648425,2433,33744470.792166054,33744470.807733878
2329,3961,3,33744470.807739101,33744470.807773948
2330,39304,27,33744470.807777956,33744470.807949319
2331,852026,569,33744470.807952933,33744470.811587639
2332,122761,82,33744470.811592020,33744470.812109582
2333,26223,18,33744470.812114008,33744470.812220842
2334,7906,6,33744470.812224440,33744470.812261313
2335,149452,100,33744470.812264606,33744470.812899090
2336,24308,17,33744470.812903181,33744470.813004151
2337,3343777,2230,33744470.813007653,33744470.827283353
2338,26015,18,33744470.827288628,33744470.827396668
2339,6939095,4627,33744470.827400386,33744470.856767498
2340,1396,1,33744470.856773011,33744470.856780618
2341,238422,159,33744470.856784202,33744470.857859589
2342,27926,19,33744470.857863523,33744470.857987083
2343,65482,44,33744470.857990652,33744470.858268686
2344,57056,39,33744470.858272746,33744470.858514570
2345,2173960,1450,33744470.858518183,33744470.867976248
2346,16304,11,33744470.867986009,33744470.868062317
2347,1599923,1067,33744470.868066788,33744470.874783114
2348,1686,2,33744470.874788031,33744470.874801099
2349,361265,241,33744470.874804497,33744470.876284905
2350,2484480,1657,33744470.876289509,33744470.886672445
2351,55609,38,33744470.886677295,33744470.886908755
2352,3135640,2091,33744470.886913002,33744470.899962679
2353,39687,27,33744470.899967536,33744470.900135532
2354,39727,27,33744470.900139704,33744470.900300466
2355,5566443,3711,33744470.900304116,33744470.923601590
2356,21105795,14071,33744470.923606664,33744471.012663014
2357,1855566,1238,33744471.012669750,33744471.020518839
2358,22537,16,33744471.020524152,33744471.020620309
2359,7605807,5071,33744471.020623989,33744471.052718215
2360,41928,28,33744471.052723713,33744471.052897885
2361,3717843,2479,33744471.052902043,33744471.068173774
2362,33547,23,33744471.068178862,33744471.068316899
2363,21482,15,33744471.068324558,33744471.068415530
2364,25272,17,33744471.068418950,33744471.068542220
2365,864220,577,33744471.068545759,33744471.072200879
2366,14191918,9462,33744471.072205491,33744471.132293254
2367,77425,52,33744471.132299185,33744471.132627629
2368,5183,4,33744471.132632069,33744471.132657625
2369,781960,522,33744471.132661007,33744471.135973059
2370,4934296,3290,33744471.135978580,33744471.157600462
2371,1759536,1174,33744471.157606348,33744471.165031210
2372,1028,1,33744471.165036783,33744471.165044561
2373,31926,22,33744471.165048137,33744471.165179782
2374,1699683,1134,33744471.165183470,33744471.172539718
2375,1009365,673,33744471.172544800,33744471.176813886
2376,25989077,17327,33744471.176818803,33744471.288027897
2377,4917547,3279,33744471.288034037,33744471.309169076
2378,1975506,1318,33744471.309174567,33744471.317599736
2379,845182,564,33744471.317604855,33744471.321155988
2380,45270,31,33744471.321161203,33744471.321370691
2381,1711,2,33744471.321374618,33744471.321387775
2382,1603970,1070,33744471.321391128,33744471.328175843
2383,61456,41,33744471.328180633,33744471.328424498
2384,3628208,2419,33744471.328428261,33744471.343465187
2385,7560,6,33744471.343470186,33744471.343507215
2386,3376567,2252,33744471.343510687,33744471.357452169
2387,415526,278,33744471.357457213,33744471.359204285
2388,4403157,2936,33744471.359208770,33744471.377723835
2389,1008903,673,33744471.377728842,33744471.382007979
2390,56982,38,33744471.382012770,33744471.382270351
2391,76057,51,33744471.382274255,33744471.382602088
2392,4526,4,33744471.382606067,33744471.382630631
2393,23759,16,33744471.382633947,33744471.382730290
2394,144071,97,33744471.382733703,33744471.383364022
2395,14698,10,33744471.383368403,33744471.383429259
2396,40446,27,33744471.383435935,33744471.383598581
2397,400714,268,33744471.383602396,33744471.385207005
2398,186710,125,33744471.385211661,33744471.385961764
2399,4724964,3150,33744471.385965638,33744471.406172626
2400,56377,38,33744471.406177975,33744471.406404018
2401,109019,73,33744471.406407706,33744471.406907298
2402,54108,37,33744471.406911038,33744471.407133766
2403,1462806,976,33744471.407137372,33744471.413516611
2404,302367,202,33744471.413523830,33744471.414816909
2405,7834178,5223,33744471.414821260,33744471.448108271
2406,8774,6,33744471.448114052,33744471.448152058
2407,7047,5,33744471.448155604,33744471.448186241
2408,29098,20,33744471.448189557,33744471.448309176
2409,259805,174,33744471.448312625,33744471.449430212
2410,371816,248,33744471.449434474,33744471.451103479
2411,20127,14,33744471.451107748,33744471.451206341
2412,26716,18,33744471.451210044,33744471.451334223
2413,188374,126,33744471.451340795,33744471.452145189
2414,25965,18,33744471.452149749,33744471.452257968
2415,2630093,1754,33744471.452261396,33744471.463376924
2416,5136,4,33744471.463381983,33744471.463407315
2417,1772999,1182,33744471.463410810,33744471.470916346
2418,10429,7,33744471.470921218,33744471.470976554
2419,1103444,736,33744471.470979877,33744471.475770615
2420,1766657,1178,33744471.475775190,33744471.483254462
2421,7685949,5124,33744471.483259179,33744471.515849993
2422,5103835,3403,33744471.515855350,33744471.537598573
2423,1456,1,33744471.537603945,33744471.537612058
2424,534162,357,33744471.537615851,33744471.539890356
2425,5543386,3696,33744471.539894827,33744471.563438483
2426,1627648,1086,33744471.563443579,33744471.570453160
2427,60819,41,33744471.570458166,33744471.570723727
2428,1416897,945,33744471.570727482,33744471.577014960
2429,28125,19,33744471.577020101,33744471.577173986
2430,2057319,1372,33744471.577177912,33744471.585952990
2431,51159,35,33744471.585957900,33744471.586173728
2432,10336948,6892,33744471.586178057,33744471.630391344
2433,1534,2,33744471.630396985,33744471.630417198
2434,159497,107,33744471.630421296,33744471.631079957
2435,7350,5,33744471.631084047,33744471.631126627
2436,1581603,1055,33744471.631129831,33744471.637834951
2437,10185626,6791,33744471.637839809,33744471.680638023
2438,69721,47,33744471.680643462,33744471.680971429
2439,2920732,1948,33744471.680975281,33744471.693274893
2440,22864,16,33744471.693280056,33744471.693411224
2441,1540,2,33744471.693414927,33744471.693439610
2442,2060157,1374,33744471.693443000,33744471.702216461
2443,51942,35,33744471.702221431,33744471.702457823
2444,3633,3,33744471.702462040,33744471.702480912
2445,645014,431,33744471.702484258,33744471.705248795
2446,5055334,3371,33744471.705256693,33744471.726712689
2447,3618,3,33744471.726718061,33744471.726737633
2448,237936,159,33744471.726741247,33744471.727749899
2449,38260,26,33744471.727754354,33744471.727910146
2450,1918,2,33744471.727913827,33744471.727927223
2451,3077,3,33744471.727930576,33744471.727949366
2452,2005,2,33744471.727952614,33744471.727965690
2453,31045,21,33744471.727968916,33744471.728102863
2454,31232,21,33744471.728106946,33744471.728233837
2455,88197,59,33744471.728237323,33744471.728610151
2456,279249,187,33744471.728614129,33744471.729767539
2457,3174935,2117,33744471.729771666,33744471.743542589
2458,3348075,2233,33744471.743548185,33744471.758078657
2459,13403,9,33744471.758084238,33744471.758139655
2460,312096,209,33744471.758143522,33744471.759457737
2461,4037255,2692,33744471.759462379,33744471.776942089
2462,24485,17,33744471.776947267,33744471.777050719
2463,209924,140,33744471.777057402,33744471.777998030
2464,19527647,13019,33744471.778002277,33744471.862690970
2465,347850,232,33744471.862696603,33744471.864148743
2466,1010565,674,33744471.864153475,33744471.868428573
2467,31699,22,33744471.868433110,33744471.868572697
2468,22809456,15207,33744471.868576713,33744471.966778055
2469,2668015,1779,33744471.966784835,33744471.978082202
2470,33698,23,33744471.978087619,33744471.978252880
2471,30276,21,33744471.978256837,33744471.978403874
2472,1076,1,33744471.978407778,33744471.978415020
2473,67048,45,33744471.978418410,33744471.978724822
2474,3918893,2613,33744471.978728823,33744471.995429471
2475,1801424,1201,33744471.995434538,33744472.003110833
2476,9631,7,33744472.003115758,33744472.003170475
2477,23682,16,33744472.003173932,33744472.003270864
2478,11685,8,33744472.003274269,33744472.003322788
2479,25470,17,33744472.003326155,33744472.003433198
2480,20209,14,33744472.003448583,33744472.003530458
2481,12310,9,33744472.003533714,33744472.003599219
2482,108358,73,33744472.003602616,33744472.004069924
2483,5757592,3839,33744472.004074365,33744472.028334498
2484,3298656,2200,33744472.028339826,33744472.042635843
2485,281913,188,33744472.042652793,33744472.043889254
2486,32587,22,33744472.043893240,33744472.044043675
2487,5430801,3621,33744472.044047795,33744472.067475855
2488,20914,14,33744472.067481160,33744472.067588322
2489,1810,2,33744472.067592151,33744472.067605175
2490,21340,15,33744472.067608371,33744472.067697883
2491,1866896,1245,33744472.067701541,33744472.075555503
2492,1004742,670,33744472.075560600,33744472.079779103
2493,31701,22,33744472.079783767,33744472.079936013
2494,21673,15,33744472.079939537,33744472.080037735
2495,364284,243,33744472.080041684,33744472.081548467
2496,74829,50,33744472.081555597,33744472.081872083
2497,1919809,1280,33744472.081875831,33744472.089933485
2498,59013,40,33744472.089937910,33744472.090186961
2499,3598,3,33744472.090190753,33744472.090209261
2500,2949,2,33744472.090212598,33744472.090225294
2501,22669,16,33744472.090228409,33744472.090333477
2502,78164,53,33744472.090336815,33744472.090678021
2503,1107605,739,33744472.090681903,33744472.095493078
2504,112620,76,33744472.095497839,33744472.095997989
2505,1161,1,33744472.096008994,33744472.096017830
2506,8447283,5632,33744472.096021652,33744472.132215202
2507,61700,42,33744472.132220887,33744472.132473826
2508,91599,62,33744472.132477768,33744472.132886738
2509,17952,12,33744472.132890627,33744472.132962629
2510,23847,16,33744472.132965967,33744472.133069880
2511,21183,15,33744472.133073986,33744472.133164212
2512,221890,148,33744472.133167706,33744472.134135738
2513,5448639,3633,33744472.134143069,33744472.157629520
2514,25937,18,33744472.157634966,33744472.157744482
2515,38621,26,33744472.157748200,33744472.157902457
2516,28516,20,33744472.157906234,33744472.158047333
2517,1562,2,33744472.158051029,33744472.158064038
2518,1174,1,33744472.158067510,33744472.158074483
2519,1752894,1169,33744472.158077762,33744472.165505134
2520,13170454,8781,33744472.165510044,33744472.222694464
2521,1916,2,33744472.222700238,33744472.222713374
2522,3256,3,33744472.222716801,33744472.222735755
2523,60375,41,33744472.222738914,33744472.223020911
2524,30654,21,33744472.223025002,33744472.223171294
2525,24162,17,33744472.223174922,33744472.223285668
2526,3790281,2527,33744472.223289117,33744472.239561222
2527,18167,13,33744472.239566281,33744472.239645630
2528,18577,13,33744472.239649460,33744472.239728287
2529,5307823,3539,33744472.239731826,33744472.262518026
2530,290442,194,33744472.262523539,33744472.263720855
2531,798805,533,33744472.263725102,33744472.267067835
2532,600972,401,33744472.267072640,33744472.269657947
2533,1485,1,33744472.269662619,33744472.269670278
2534,13375194,8917,33744472.269674011,33744472.326738842
2535,1555,2,33744472.326744311,33744472.326768890
2536,22350,15,33744472.326772802,33744472.326864041
2537,65625,44,33744472.326867528,33744472.327153854
2538,2823068,1883,33744472.327157609,33744472.339384682
2539,8158912,5440,33744472.339389682,33744472.374655455
2540,1145,1,33744472.374660969,33744472.374668695
2541,8367,6,33744472.374672242,33744472.374709144
2542,1277,1,33744472.374712557,33744472.374719359
2543,8206,6,33744472.374722585,33744472.374759503
2544,5729539,3820,33744472.374762952,33744472.399783604
2545,3670,3,33744472.399789050,33744472.399808481
2546,90193,61,33744472.399815589,33744472.400185585
2547,18619,13,33744472.400190182,33744472.400268070
2548,1129,1,33744472.400271632,33744472.400279269
2549,27630,19,33744472.400282495,33744472.400421813
2550,25399,17,33744472.400425285,33744472.400547259
2551,94580,64,33744472.400550753,33744472.400978245
2552,3931717,2622,33744472.400982574,33744472.418179959
2553,80094,54,33744472.418185130,33744472.418548100
2554,83506,56,33744472.418552302,33744472.418923415
2555,27545,19,33744472.418939002,33744472.419061460
2556,15145,11,33744472.419065662,33744472.419145904
2557,66598,45,33744472.419149503,33744472.419448942
2558,48484,33,33744472.419453666,33744472.419687785
2559,5085759,3391,33744472.419692166,33744472.441329993
2560,20682,14,33744472.441335216,33744472.441431195
2561,1482,1,33744472.441435128,33744472.441442445
2562,2210,2,33744472.441445872,33744472.441458873
2563,32747,22,33744472.441465206,33744472.441607840
2564,21589,15,33744472.441611625,33744472.441721179
2565,49213,33,33744472.441724569,33744472.441938110
2566,4172832,2782,33744472.441942431,33744472.460214168
2567,1215618,811,33744472.460219502,33744472.465478979
2568,183429,123,33744472.465484172,33744472.466298603
2569,2679998,1787,33744472.466303006,33744472.477872014
2570,4127549,2752,33744472.477876887,33744472.495211191
2571,2709,2,33744472.495216511,33744472.495230079
2572,839632,560,33744472.495233476,33744472.498746693
2573,7482,5,33744472.498751387,33744472.498795033
2574,51983,35,33744472.498798579,33744472.499013819
2575,47415,32,33744472.499017477,33744472.499223553
2576,26736,18,33744472.499227636,33744472.499345899
2577,1976,2,33744472.499349609,33744472.499362744
2578,18480,13,33744472.499366067,33744472.499445543
2579,1045112,697,33744472.499449119,33744472.503846779
2580,8820387,5881,33744472.503863923,33744472.542402595
2581,5496969,3665,33744472.542408474,33744472.566062689
2582,1420,1,33744472.566068336,33744472.566076145
2583,134287,90,33744472.566079766,33744472.566615395
2584,17584,12,33744472.566619322,33744472.566691563
2585,77402,52,33744472.566695139,33744472.567010798
2586,83836,56,33744472.567014910,33744472.567367695
2587,11873,8,33744472.567371309,33744472.567430958
2588,3856,3,33744472.567434356,33744472.567453094
2589,66872,45,33744472.567456320,33744472.567759044
2590,2242,2,33744472.567762882,33744472.567775682
2591,2913483,1943,33744472.567778967,33744472.580183350
2592,4507147,3005,33744472.580188870,33744472.599369794
2593,1256,1,33744472.599374965,33744472.599382341
2594,2015901,1344,33744472.599385947,33744472.608037092
2595,2851063,1901,33744472.608042128,33744472.620100982
2596,1840,2,33744472.620108940,33744472.620122872
2597,169054,113,33744472.620126441,33744472.620826371
2598,65545,44,33744472.620830536,33744472.621115908
2599,14185,10,33744472.621119842,33744472.621180251
2600,2375934,1584,33744472.621184044,33744472.631145224
2601,128669,86,33744472.631150067,33744472.631724343
2602,2239461,1493,33744472.631728537,33744472.641370982
2603,7079273,4720,33744472.641376026,33744472.671446070
2604,9988066,6659,33744472.671451449,33744472.714212641
2605,547931,366,33744472.714218207,33744472.716631331
2606,3899401,2600,33744472.716636270,33744472.733300209
2607,2648,2,33744472.733305641,33744472.733319283
2608,36408,25,33744472.733323067,33744472.733472899
2609,65535,44,33744472.733476698,33744472.733737335
2610,75016,51,33744472.733741045,33744472.734049641
2611,42366,29,33744472.734053820,33744472.734226935
2612,2336832,1558,33744472.734230638,33744472.744061902
2613,158689,106,33744472.744070329,33744472.744779959
2614,3065970,2044,33744472.744784176,33744472.758093119
2615,58425,39,33744472.758098014,33744472.758337773
2616,7561421,5041,33744472.758342028,33744472.790418491
2617,39906,27,33744472.790425532,33744472.790587641
2618,23390688,15594,33744472.790591463,33744472.889344320
2619,128701,86,33744472.889350519,33744472.889867000
2620,44509,30,33744472.889871754,33744472.890073992
2621,278751,186,33744472.890077837,33744472.891183801
2622,5109,4,33744472.891188212,33744472.891213410
2623,809630,540,33744472.891216792,33744472.894590065
2624,199581,134,33744472.894595422,33744472.895450734
2625,2097424,1399,33744472.895455010,33744472.904500626
2626,3196,3,33744472.904505581,33744472.904525667
2627,53649,36,33744472.904529028,33744472.904744014
2628,167032,112,33744472.904747605,33744472.905447431
2629,2544,2,33744472.905451797,33744472.905469507
2630,1543478,1029,33744472.905473448,33744472.912110016
2631,5020458,3347,33744472.912114754,33744472.933557101
2632,302428,202,33744472.933563069,33744472.934869550
2633,1560071,1041,33744472.934874073,33744472.941706009
2634,7762846,5176,33744472.941710785,33744472.975013591
2635,60924,41,33744472.975018933,33744472.975284204
2636,74933,50,33744472.975299969,33744472.975623950
2637,4487209,2992,33744472.975627728,33744472.995121673
2638,688007,459,33744472.995126933,33744472.998158582
2639,27294,19,33744472.998175018,33744472.998314053
2640,174116,117,33744472.998317927,33744472.999093018
2641,1595441,1064,33744472.999097370,33744473.005869709
2642,2998076,1999,33744473.005874626,33744473.018616877
2643,7333,5,33744473.018622138,33744473.018653594
2644,12677,9,33744473.018656991,33744473.018712729
2645,817268,545,33744473.018716060,33744473.022380814
2646,1117134,745,33744473.022385664,33744473.027188197
2647,1227245,819,33744473.027193919,33744473.032511570
2648,69044,47,33744473.032517001,33744473.032797404
2649,46013,31,33744473.032801174,33744473.032986104
2650,9095090,6064,33744473.032989807,33744473.072452061
2651,24970,17,33744473.072457418,33744473.072570689
2652,28432,19,33744473.072574861,33744473.072708264
2653,1463,1,33744473.072712153,33744473.072719574
2654,3656,3,33744473.072723135,33744473.072755210
2655,300352,201,33744473.072758496,33744473.074095994
2656,548697,366,33744473.074100442,33744473.076449931
2657,21593,15,33744473.076454282,33744473.076545224
2658,1320312,881,33744473.076548718,33744473.082359523
2659,13275,9,33744473.082364261,33744473.082419850
2660,43329,29,33744473.082423143,33744473.082620047
2661,361295,241,33744473.082623579,33744473.084216259
2662,1709208,1140,33744473.084220737,33744473.091746397
2663,60522,41,33744473.091754422,33744473.092008851
2664,2159193,1440,33744473.092013381,33744473.101284429
2665,64878,44,33744473.101289183,33744473.101576999
2666,559430,373,33744473.101580761,33744473.103960827
2667,2718765,1813,33744473.103965215,33744473.115467981
2668,122728,82,33744473.115472861,33744473.116025396
2669,122460,82,33744473.116029955,33744473.116568170
2670,6927044,4619,33744473.116571993,33744473.146442041
2671,1685,2,33744473.146447472,33744473.146460705
2672,1333,1,33744473.146464206,33744473.146471478
2673,1748,2,33744473.146474771,33744473.146487631
2674,31723,22,33744473.146490961,33744473.146626376
2675,88383,59,33744473.146629892,33744473.146984205
2676,266699,178,33744473.146987818,33744473.148110256
2677,741136,495,33744473.148114845,33744473.151201092
2678,1298,1,33744473.151205495,33744473.151212819
2679,3935907,2624,33744473.151216187,33744473.167857185
2680,23287,16,33744473.167862520,33744473.167972907
2681,9748190,6499,33744473.167976603,33744473.209167250
2682,37914,26,33744473.209172823,33744473.209349960
2683,3014625,2010,33744473.209354028,33744473.222262882
2684,1091762,728,33744473.222268090,33744473.226811722
2685,1421,1,33744473.226816617,33744473.226823859
2686,74976,50,33744473.226827160,33744473.227146856
2687,48418,33,33744473.227150537,33744473.227347478
2688,23545710,15698,33744473.227351189,33744473.328199603
2689,22768,16,33744473.328205690,33744473.328309610
2690,48742,33,33744473.328313962,33744473.328510605
2691,13992,10,33744473.328514323,33744473.328575030
2692,1074,1,33744473.328578569,33744473.328585535
2693,89294,60,33744473.328588784,33744473.328945763
2694,276304,185,33744473.328949369,33744473.330158450
2695,11901,8,33744473.330162734,33744473.330222093
2696,2820739,1881,33744473.330228724,33744473.342144191
2697,21876,15,33744473.342149094,33744473.342239402
2698,7238001,4826,33744473.342243038,33744473.373335645
2699,651757,435,33744473.373340920,33744473.376115479
2700,10472246,6982,33744473.376120359,33744473.421065733
2701,57339,39,33744473.421071529,33744473.421326727
2702,2843147,1896,33744473.421330802,33744473.433631599
2703,217549,146,33744473.433636777,33744473.434579030
2704,1109335,740,33744473.434583366,33744473.439161517
2705,51939,35,33744473.439165942,33744473.439394377
2706,74792,50,33744473.439398438,33744473.439695373
2707,26766,18,33744473.439699031,33744473.439806253
2708,36241,25,33744473.439809971,33744473.439981215
2709,6439283,4293,33744473.439984910,33744473.466973737
2710,3326,3,33744473.466978937,33744473.466999099
2711,2685500,1791,33744473.467002653,33744473.478434235
2712,1413967,943,33744473.478439264,33744473.484381072
2713,11810,8,33744473.484389074,33744473.484449863
2714,55842,38,33744473.484453402,33744473.484681085
2715,2763693,1843,33744473.484684914,33744473.496724382
2716,74102,50,33744473.496729225,33744473.497048318
2717,73831,50,33744473.497052208,33744473.497395746
2718,72764,49,33744473.497399516,33744473.497744419
2719,13551,10,33744473.497748457,33744473.497808918
2720,21353196,14236,33744473.497828610,33744473.589171343
2721,1398063,933,33744473.589189067,33744473.595193177
2722,28295,19,33744473.595198520,33744473.595312610
2723,38202,26,33744473.595316328,33744473.595471494
2724,1054334,703,33744473.595475033,33744473.599970423
2725,3802381,2535,33744473.599975251,33744473.615993969
2726,105999,71,33744473.615999065,33744473.616439283
2727,28385,19,33744473.616443463,33744473.616568260
2728,40517,28,33744473.616571881,33744473.616739027
2729,96981,65,33744473.616742529,33744473.617794968
2730,4411617,2942,33744473.617804013,33744473.636450984
2731,1027582,686,33744473.636456452,33744473.640850097
2732,22182,15,33744473.640855193,33744473.640966967
2733,1360,1,33744473.640970759,33744473.640978202
2734,504118,337,33744473.640981510,33744473.643078834
2735,25852,18,33744473.643083282,33744473.643192053
2736,4036338,2691,33744473.643195711,33744473.660413854
2737,11559,8,33744473.660419062,33744473.660468236
2738,26196650,17465,33744473.660471939,33744473.771802612
2739,2014025,1343,33744473.771809749,33744473.780296370
2740,24730,17,33744473.780302614,33744473.780429557
2741,1272,1,33744473.780433819,33744473.780441321
2742,2418457,1613,33744473.780444823,33744473.790683590
2743,5454,4,33744473.790688753,33744473.790713981
2744,10290,7,33744473.790717505,33744473.790771648
2745,46161,31,33744473.790774941,33744473.790969588
2746,13675,10,33744473.790976785,33744473.791038699
2747,4286,3,33744473.791042171,33744473.791061118
2748,102866,69,33744473.791064434,33744473.791491300
2749,482973,322,33744473.791495234,33744473.793526605
2750,1806482,1205,33744473.793531261,33744473.801095754
2751,2432,2,33744473.801100440,33744473.801113769
2752,2197,2,33744473.801117413,33744473.801130585
2753,64947,44,33744473.801133923,33744473.801394805
2754,1335152,891,33744473.801398426,33744473.807095207
2755,20648,14,33744473.807100043,33744473.807218626
2756,188543,126,33744473.807222143,33744473.808038026
2757,5456,4,33744473.808042631,33744473.808068126
2758,4938671,3293,33744473.808071546,33744473.829064593
2759,3923552,2616,33744473.829070300,33744473.845816948
2760,7166547,4778,33744473.845822170,33744473.876420841
2761,47285,32,33744473.876426227,33744473.876639076
2762,3554,3,33744473.876642957,33744473.876662478
2763,2348584,1566,33744473.876669087,33744473.886527419
2764,58070,39,33744473.886532567,33744473.886801288
2765,38629,26,33744473.886805452,33744473.886982121
2766,55203,37,33744473.886985704,33744473.887204997
2767,1065714,711,33744473.887208648,33744473.891625986
2768,1214765,810,33744473.891630821,33744473.896808460
2769,56915,38,33744473.896813534,33744473.897052877
2770,26193,18,33744473.897056691,33744473.897164851
2771,10119,7,33744473.897168286,33744473.897211052
2772,2250,2,33744473.897214368,33744473.897227474
2773,9258299,6173,33744473.897230916,33744473.936327234
2774,9734105,6490,33744473.936333507,33744473.977780908
2775,2808,2,33744473.977786765,33744473.977800533
2776,182513,122,33744473.977804847,33744473.978567243
2777,11221005,7481,33744473.978571370,33744474.026416346
2778,145879,98,33744474.026422128,33744474.027023233
2779,10246739,6832,33744474.027027413,33744474.070584826
2780,9305,7,33744474.070590734,33744474.070635378
2781,1143454,763,33744474.070639111,33744474.075443633
2782,2919498,1947,33744474.075448707,33744474.087923564
2783,5806,4,33744474.087928712,33744474.087953985
2784,20354,14,33744474.087957501,33744474.088049807
2785,7936930,5292,33744474.088053986,33744474.121654280
2786,22876,16,33744474.121659681,33744474.121777989
2787,260935,174,33744474.121781714,33744474.122928545
2788,5617552,3746,33744474.122933067,33744474.146555595
2789,1081585,722,33744474.146560803,33744474.150974907
2790,1659256,1107,33744474.150979780,33744474.158054300
2791,29884,20,33744474.158059299,33744474.158179402
2792,3149170,2100,33744474.158183217,33744474.171573482
2793,8356,6,33744474.171578653,33744474.171615995
2794,49988,34,33744474.171619475,33744474.171820454
2795,69017,47,33744474.171824083,33744474.172133401
2796,1027533,686,33744474.172209509,33744474.176598303
2797,1687,2,33744474.176603496,33744474.176616654
2798,3171,3,33744474.176620081,33744474.176650688
2799,42486,29,33744474.176654093,33744474.176826969
2800,10814,8,33744474.176830553,33744474.176879503
2801,5502265,3669,33744474.176882938,33744474.200206637
2802,58550,40,33744474.200212017,33744474.200470783
2803,173733,116,33744474.200474747,33744474.201210089
2804,54956,37,33744474.201214217,33744474.201431811
2805,3442444,2295,33744474.201435380,33744474.216238931
2806,6441730,4295,33744474.216244273,33744474.243797444
2807,5016741,3345,33744474.243802942,33744474.265544623
2808,3474,3,33744474.265550122,33744474.265569851
2809,238337,159,33744474.265573420,33744474.266516276
2810,1704811,1137,33744474.266520366,33744474.273680791
2811,5948242,3966,33744474.273685604,33744474.299086429
2812,112665,76,33744474.299103610,33744474.299593493
2813,64380,43,33744474.299601600,33744474.299856424
2814,14373,10,33744474.299860388,33744474.299931161
2815,1133,1,33744474.299934484,33744474.299941353
2816,1447,1,33744474.299944587,33744474.299951144
2817,27503,19,33744474.299954340,33744474.300087102
2818,1151122,768,33744474.300091349,33744474.304902487
2819,50409,34,33744474.304907203,33744474.305130042
2820,93446,63,33744474.305133849,33744474.305564545
2821,26708,18,33744474.305568472,33744474.305682480
2822,11284163,7523,33744474.305686563,33744474.352435902
2823,6116254,4078,33744474.352441400,33744474.377783753
2824,25927,18,33744474.377789207,33744474.377897039
2825,46146,31,33744474.377900817,33744474.378083684
2826,5041,4,33744474.378087386,33744474.378112197
2827,48811,33,33744474.378115520,33744474.378311187
2828,23656,16,33744474.378314994,33744474.378432043
2829,1202681,802,33744474.378435664,33744474.383592457
2830,32012,22,33744474.383597806,33744474.383730918
2831,796809,532,33744474.383734658,33744474.387303255
2832,1503,2,33744474.387320384,33744474.387334213
2833,1048045,699,33744474.387337968,33744474.391759969
2834,364712,244,33744474.391764782,33744474.393312603
2835,28855,20,33744474.393317319,33744474.393445849
2836,1636288,1091,33744474.393449843,33744474.400449090
2837,3601229,2401,33744474.400465734,33744474.415850513
2838,5294523,3530,33744474.415855698,33744474.438780539
2839,915053,611,33744474.438785754,33744474.442807563
2840,57595,39,33744474.442812383,33744474.443075635
2841,163944,110,33744474.443091124,33744474.443809196
2842,1537257,1025,33744474.443813525,33744474.450466856
2843,32514,22,33744474.450483657,33744474.450633727
2844,4293247,2863,33744474.450637870,33744474.469242796
2845,1823532,1216,33744474.469247930,33744474.476930127
2846,912895,609,33744474.476938561,33744474.480916157
2847,1505274,1004,33744474.480921030,33744474.487246513
2848,2194,2,33744474.487251431,33744474.487265065
2849,2252962,1502,33744474.487268485,33744474.496927947
2850,59181,40,33744474.496933028,33744474.497181088
2851,804335,537,33744474.497185349,33744474.500640012
2852,452356,302,33744474.500644766,33744474.502633050
2853,54440,37,33744474.502637476,33744474.502907053
2854,1281243,855,33744474.502911024,33744474.508273959
2855,3393925,2263,33744474.508278660,33744474.522564329
2856,24473609,16316,33744474.522569224,33744474.626940995
2857,1308,1,33744474.626946986,33744474.626967140
2858,5795657,3864,33744474.626971245,33744474.651886657
2859,1682557,1122,33744474.651892342,33744474.659090526
2860,188927,126,33744474.659095831,33744474.659932405
2861,1539544,1027,33744474.659936793,33744474.666459821
2862,38382,26,33744474.666464694,33744474.666621558
2863,50820,34,33744474.666628525,33744474.666834101
2864,1865,2,33744474.666838177,33744474.666851334
2865,6623965,4416,33744474.666854538,33744474.694784507
2866,2138622,1426,33744474.694789864,33744474.704056188
2867,76168,51,33744474.704061121,33744474.704375565
2868,244988,164,33744474.704379387,33744474.705456860
2869,2489523,1660,33744474.705461279,33744474.715943843
2870,12516,9,33744474.715948924,33744474.716034479
2871,135525,91,33744474.716038525,33744474.716608629
2872,1173415,783,33744474.716612935,33744474.721603781
2873,159625,107,33744474.721608572,33744474.722268291
2874,12793927,8530,33744474.722272359,33744474.776625209
2875,25130,17,33744474.776630990,33744474.776744515
2876,717220,479,33744474.776748441,33744474.779818915
2877,1730190,1154,33744474.779823504,33744474.787191875
2878,47703,32,33744474.787196688,33744474.787407033
